#:t Mx Mv Mxx Mvv Mxv W
#:Mx.tex=r"\left<x\right>"
#:Mv.tex=r"\left<v\right>"
#:Mxx.tex=r"\left<x^2\right>"
#:Mvv.tex=r"\left<v^2\right>"
#:Mxv.tex=r"\left<xv\right>"
#:W.tex=r"\left<W\right>"
0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.1 0.0 -1.81248487202e-07 0.0 0.000404089852967 0.0 0.000202044926483
0.2 -1.81701226397e-08 -6.59246464584e-07 4.06112821659e-06 0.000804981432113 4.04379384495e-05 0.000400460164309
0.3 -8.4349686683e-08 2.67408274712e-05 2.03402961248e-05 0.00121722368946 0.000121945769892 0.000598442005859
0.4 2.59600539916e-06 0.000162407704049 5.7349711538e-05 0.00163155762237 0.000246091562015 0.000787106412076
0.5 1.88903916755e-05 0.000158541868095 0.00012390969855 0.00205680179514 0.000415762526634 0.000966457548579
0.6 3.48787285151e-05 0.000129542336519 0.000229599058519 0.00252350073953 0.000637250088133 0.00114699036504
0.7 4.80398150867e-05 0.00013837262356 0.000385666562585 0.00302850864025 0.000917515574236 0.00132153274578
0.8 6.21518524942e-05 0.000175625002189 0.00060484337003 0.00358346083021 0.00126642413139 0.00148958359692
0.9 8.00686791824e-05 0.000207561431661 0.000902090405549 0.00421034648216 0.00169687128441 0.00165473869975
1.0 0.000101276087219 0.000287718597414 0.00129533349784 0.00490943067411 0.00222101796192 0.00180830674772
1.1 0.000130624048111 0.000294631620554 0.00180512376683 0.00570340469923 0.00285805591565 0.00195158435642
1.2 0.000160809717102 0.000320377614448 0.00245630158969 0.00659679523279 0.00362244627179 0.00207477088375
1.3 0.000193724249148 0.000399592494188 0.00327689717379 0.00766686287673 0.0045586484128 0.00220303168431
1.4 0.000234739590637 0.000395501660654 0.00430492773002 0.00888780700485 0.00567999346527 0.00230532376943
1.5 0.000275542145964 0.000417367229733 0.0055811742194 0.0103620908008 0.0070476644321 0.00241377949257
1.6 0.00031873000696 0.000390832134243 0.00716011721644 0.0120793748798 0.00869401031166 0.00249797867515
1.7 0.000359459284829 0.000395833960919 0.00910309655849 0.0140713164124 0.010663316475 0.00254602466229
1.8 0.000400872626719 0.000298192104032 0.0114811594511 0.016467948015 0.0130482748491 0.00259173160676
1.9 0.000432674189799 0.000382364627086 0.0143858282409 0.0192981599909 0.0159174076256 0.00261024037111
2.0 0.000473031018956 0.000402607949501 0.0179233147278 0.0225960752723 0.0193403365318 0.00257489950796
2.1 0.000515563573866 0.000467270582 0.0222147973495 0.0265225563069 0.023446704018 0.0025190303184
2.2 0.00056471763839 0.00051454872493 0.0274097277863 0.0311070845615 0.0283341480175 0.00240229875655
2.3 0.000618754482763 0.000500347518051 0.0336780524906 0.0364482226506 0.0341312170542 0.00221674548897
2.4 0.000671504480868 0.000473816212767 0.0412169441078 0.0427472119407 0.0410287200132 0.00200333722656
2.5 0.000721690268462 0.000542588137587 0.0502640876201 0.0499965960208 0.0491391374806 0.00169456873644
2.6 0.000778805402208 0.000520936145086 0.0610794856127 0.058360770121 0.0586598201228 0.0013167307761
2.7 0.000833769116124 0.000608085137893 0.0739635560576 0.067855054334 0.0697341753744 0.000828462794032
2.8 0.000897416044527 0.000712064913081 0.0892439640782 0.0785962506759 0.0825496522863 0.000257163811643
2.9 0.000971393656463 0.000810611921874 0.107284323657 0.0905032823666 0.0972123507615 -0.000447260596996
3.0 0.00105511753205 0.000898900614614 0.128464416519 0.10350263408 0.113804873336 -0.00129314190823
3.1 0.00114748260828 0.000952478886518 0.153173768516 0.117467126576 0.132353661725 -0.00227261555147
3.2 0.00124491426724 0.00104488860249 0.181797967355 0.132118074507 0.152764983296 -0.0034053428195
3.3 0.00135122809359 0.00115307255306 0.214691176729 0.14716960508 0.174873906765 -0.00466091175677
3.4 0.0014679577642 0.00117164023457 0.25216010308 0.162037625214 0.198236311074 -0.00610772132635
3.5 0.00158609889328 0.00112738585815 0.294403979552 0.176290142861 0.222391017576 -0.0076926894909
3.6 0.00169932160744 0.00115174507124 0.341512545542 0.189329004467 0.246601578432 -0.0094263831131
3.7 0.00181445724659 0.00108696475648 0.393410462901 0.200614222824 0.269960380889 -0.0112942590367
3.8 0.00192262512432 0.00100192789232 0.44982654323 0.209801256879 0.29156488018 -0.0132247588978
3.9 0.00202191176066 0.00108041455926 0.510300951371 0.216510997138 0.310289278697 -0.0152286610597
4.0 0.00212878672459 0.00104625830666 0.574145556417 0.220673665843 0.325110224612 -0.0172503243252
4.1 0.00223207515965 0.00101786618621 0.640473734028 0.222178967832 0.334894117029 -0.0193598194265
4.2 0.00233246516283 0.00100115446964 0.708184279817 0.221591127379 0.338940338134 -0.0213930998647
4.3 0.00243113417517 0.000871896055937 0.776060577589 0.219182756327 0.336486002003 -0.0234303607472
4.4 0.00251680922167 0.000813954755977 0.842759599247 0.215491366015 0.327228270464 -0.0254837785793
4.5 0.00259664930619 0.000753735768202 0.906909119681 0.211329276793 0.311137738254 -0.0274583781922
4.6 0.00267043137152 0.000707742059306 0.967165866344 0.207150191261 0.288393743007 -0.0294477415112
4.7 0.00273959161042 0.000658439813886 1.02225249171 0.203782178178 0.259824859031 -0.0313266791218
4.8 0.00280380126369 0.000539281238888 1.07108769281 0.20141111042 0.226221987796 -0.0332247516978
4.9 0.00285609442012 0.000403035514721 1.11276700462 0.200488015588 0.188846129468 -0.0350501196922
5.0 0.00289489218531 0.000324024718158 1.14665373603 0.20097334256 0.148644175327 -0.0368730992795
